flag_type,provider_id,hcpcs_code,state,month,service_category,benchmark_band,utilization_count,contract_to_medicare_ratio,dollar_variance,total_financial_variance
Overpayment,PRV044,27447,MD,2025-01,Surgery,above_120_percent,23,1.290470769653079,359.7800000000002,8274.940000000004
Overpayment,PRV007,27447,FL,2024-11,Surgery,above_120_percent,24,1.2955968369954889,344.6600000000001,8271.840000000002
Overpayment,PRV018,27447,VA,2024-11,Surgery,above_120_percent,18,1.3479384971027937,457.55999999999995,8236.079999999998
Overpayment,PRV051,27447,VA,2024-11,Surgery,above_120_percent,18,1.3477864127872494,457.3600000000001,8232.480000000003
Overpayment,PRV012,27447,VA,2025-01,Surgery,above_120_percent,25,1.2503231791705323,329.19000000000005,8229.750000000002
Overpayment,PRV051,27447,VA,2024-10,Surgery,above_120_percent,20,1.3321949604798928,411.46000000000004,8229.2
Overpayment,PRV054,27447,PA,2025-09,Surgery,above_120_percent,19,1.3496419373329782,433.07000000000016,8228.330000000004
Overpayment,PRV007,27447,FL,2025-04,Surgery,above_120_percent,20,1.3106551992328197,411.4100000000001,8228.2
Overpayment,PRV053,27447,NY,2025-10,Surgery,above_120_percent,24,1.2933236263971564,342.47,8219.28
Overpayment,PRV028,27447,VA,2024-10,Surgery,above_120_percent,18,1.3674845189365499,455.1700000000001,8193.060000000001
Overpayment,PRV032,27447,NC,2025-09,Surgery,above_120_percent,24,1.2613545755642788,340.8900000000001,8181.360000000002
Overpayment,PRV018,27447,VA,2025-03,Surgery,above_120_percent,27,1.2276094326942681,301.43000000000006,8138.6100000000015
Overpayment,PRV044,99214,MD,2024-11,Professional,above_120_percent,112,1.514261448085498,72.66,8137.92
Overpayment,PRV021,27447,FL,2025-11,Surgery,above_120_percent,17,1.3612090642060515,478.3600000000001,8132.120000000003
Overpayment,PRV017,99213,VA,2025-03,Professional,above_120_percent,102,1.8040841083704005,79.54,8113.080000000001
Overpayment,PRV043,27447,NC,2025-09,Surgery,above_120_percent,17,1.4091579615430796,477.06999999999994,8110.189999999999
Overpayment,PRV017,99214,VA,2025-05,Professional,above_120_percent,78,1.7346592115507113,103.80000000000001,8096.400000000001
Overpayment,PRV023,27447,MD,2024-04,Surgery,above_120_percent,25,1.244470789002741,323.76,8094.0
Overpayment,PRV017,45378,VA,2025-12,Outpatient,above_120_percent,23,1.8425657374337834,351.51000000000005,8084.730000000001
Overpayment,PRV017,99214,VA,2025-07,Professional,above_120_percent,106,1.620050410602488,76.26,8083.56
Overpayment,PRV004,99214,FL,2025-11,Professional,above_120_percent,98,1.6161229846269216,82.16,8051.679999999999
Overpayment,PRV043,99214,NC,2024-12,Professional,above_120_percent,106,1.5410455744953997,75.85999999999999,8041.159999999998
Overpayment,PRV017,99214,VA,2024-12,Professional,above_120_percent,80,1.710666006086772,100.41,8032.799999999999
Overpayment,PRV016,27447,PA,2024-10,Surgery,above_120_percent,23,1.2994047925350347,349.0999999999999,8029.299999999997
Overpayment,PRV032,27447,NC,2025-08,Surgery,above_120_percent,18,1.3384712484601464,445.1100000000001,8011.980000000002
Overpayment,PRV021,27447,FL,2025-04,Surgery,above_120_percent,22,1.2747880060105865,363.9100000000001,8006.020000000002
Overpayment,PRV017,99213,VA,2025-04,Professional,above_120_percent,104,1.7767893247068336,76.83999999999999,7991.359999999999
Overpayment,PRV009,27447,MD,2025-10,Surgery,above_120_percent,21,1.2872697892519236,380.44000000000005,7989.240000000002
Overpayment,PRV044,99214,MD,2025-07,Professional,above_120_percent,90,1.6733424366560463,88.76000000000002,7988.4000000000015
Overpayment,PRV017,99214,VA,2025-08,Professional,above_120_percent,102,1.5536131361030505,78.22,7978.44
Overpayment,PRV006,27447,VA,2025-11,Surgery,above_120_percent,23,1.2659393400392542,346.8700000000001,7978.010000000003
Overpayment,PRV005,27447,PA,2025-07,Surgery,above_120_percent,18,1.3780939638758811,440.8499999999999,7935.299999999998
Overpayment,PRV017,99214,VA,2025-12,Professional,above_120_percent,106,1.581765894605938,74.85,7934.099999999999
Overpayment,PRV044,99214,MD,2025-08,Professional,above_120_percent,130,1.4312407105952298,60.93000000000001,7920.900000000001
Overpayment,PRV023,27447,MD,2025-10,Surgery,above_120_percent,18,1.3310202139950014,438.3800000000001,7890.840000000002
Overpayment,PRV043,27447,NC,2025-01,Surgery,above_120_percent,20,1.3023567836113839,394.3700000000001,7887.400000000002
Overpayment,PRV031,27447,PA,2025-07,Surgery,above_120_percent,18,1.3536706469348707,438.0600000000002,7885.080000000004
Overpayment,PRV053,27447,NY,2024-07,Surgery,above_120_percent,23,1.2932636717913581,342.4000000000001,7875.200000000003
Overpayment,PRV051,27447,VA,2025-05,Surgery,above_120_percent,17,1.3490897283909602,462.3100000000002,7859.270000000003
Overpayment,PRV041,27447,NC,2025-01,Surgery,above_120_percent,24,1.2641832376615723,327.22,7853.280000000001
Overpayment,PRV018,27447,VA,2025-07,Surgery,above_120_percent,17,1.35069122321415,461.18000000000006,7840.060000000001
Overpayment,PRV036,27447,VA,2025-10,Surgery,above_120_percent,19,1.312852645506669,411.4200000000001,7816.980000000001
Overpayment,PRV054,27447,PA,2025-10,Surgery,above_120_percent,16,1.3943937155359638,488.5,7816.0
Overpayment,PRV054,27447,PA,2025-05,Surgery,above_120_percent,15,1.3993268523061826,520.8500000000001,7812.750000000002
Overpayment,PRV007,27447,FL,2025-04,Surgery,above_120_percent,30,1.2227484904286754,260.06999999999994,7802.0999999999985
Overpayment,PRV031,27447,PA,2025-03,Surgery,above_120_percent,22,1.2675390574856722,354.3100000000002,7794.820000000003
Overpayment,PRV060,27447,MD,2024-09,Surgery,above_120_percent,22,1.2710684494602553,353.5600000000002,7778.320000000003
Overpayment,PRV008,27447,PA,2024-10,Surgery,above_120_percent,29,1.2297203545886686,268.21000000000004,7778.090000000001
Overpayment,PRV046,27447,NC,2024-10,Surgery,above_120_percent,14,1.41935922315435,555.3700000000001,7775.180000000002
Overpayment,PRV018,27447,VA,2025-01,Surgery,above_120_percent,17,1.3445968905031225,456.3600000000001,7758.120000000003
Overpayment,PRV017,45378,VA,2025-07,Outpatient,above_120_percent,29,1.6403077734365639,267.13000000000005,7746.770000000001
Overpayment,PRV021,27447,FL,2025-01,Surgery,above_120_percent,19,1.3122853287536802,407.32000000000016,7739.080000000004
Overpayment,PRV017,99214,VA,2025-05,Professional,above_120_percent,88,1.6833514689880307,87.92000000000002,7736.960000000001
Overpayment,PRV031,27447,PA,2025-06,Surgery,above_120_percent,17,1.3672261648137833,454.85000000000014,7732.450000000003
Overpayment,PRV041,27447,NC,2025-04,Surgery,above_120_percent,21,1.2797514942284003,367.8900000000001,7725.690000000002
Overpayment,PRV005,27447,PA,2025-09,Surgery,above_120_percent,25,1.2345140145696776,308.4000000000001,7710.000000000002
Overpayment,PRV053,27447,NY,2024-11,Surgery,above_120_percent,18,1.366755862021647,427.6299999999999,7697.339999999998
Overpayment,PRV017,27447,VA,2025-01,Surgery,above_120_percent,15,1.3901875199610665,513.1200000000001,7696.800000000002
Overpayment,PRV051,99214,VA,2024-10,Professional,above_120_percent,104,1.554930633670791,74.0,7696.0
Overpayment,PRV023,27447,MD,2024-10,Surgery,above_120_percent,24,1.2749961405856016,320.6399999999999,7695.359999999997
Overpayment,PRV053,27447,NY,2024-08,Surgery,above_120_percent,19,1.3465033617403965,404.55999999999995,7686.639999999999
Overpayment,PRV044,99214,MD,2025-10,Professional,above_120_percent,100,1.547678482276585,76.78999999999999,7678.999999999999
Overpayment,PRV018,27447,VA,2025-08,Surgery,above_120_percent,20,1.2917129256459783,383.6200000000001,7672.400000000002
Overpayment,PRV043,27447,NC,2024-06,Surgery,above_120_percent,16,1.4099727268049194,478.02,7648.32
Overpayment,PRV033,27447,FL,2024-01,Surgery,above_120_percent,27,1.2429372716513147,283.26,7648.0199999999995
Overpayment,PRV033,27447,FL,2025-12,Surgery,above_120_percent,20,1.2881910097936315,381.6600000000001,7633.200000000002
Overpayment,PRV004,27447,FL,2025-02,Surgery,above_120_percent,16,1.3657154685966635,477.01,7632.16
Overpayment,PRV057,27447,MD,2025-04,Surgery,above_120_percent,19,1.3079382360157017,401.6500000000001,7631.350000000002
Overpayment,PRV043,99214,NC,2024-12,Professional,above_120_percent,98,1.5492249982305895,77.6,7604.799999999999
Overpayment,PRV043,99214,NC,2025-11,Professional,above_120_percent,92,1.5843301012102768,82.56,7595.52
Overpayment,PRV007,99214,FL,2025-07,Professional,above_120_percent,102,1.5644060081929905,74.4,7588.8
Overpayment,PRV008,27447,PA,2025-01,Surgery,above_120_percent,23,1.2491146466515144,329.9100000000001,7587.930000000002
Overpayment,PRV045,27447,NC,2025-09,Surgery,above_120_percent,25,1.2324506256133465,303.19000000000005,7579.750000000002
Overpayment,PRV044,27447,MD,2024-04,Surgery,above_120_percent,21,1.3093277757766,360.6700000000001,7574.0700000000015
Overpayment,PRV007,27447,FL,2024-06,Surgery,above_120_percent,19,1.304978839548577,397.78999999999996,7558.009999999999
Overpayment,PRV048,27447,NY,2025-08,Surgery,above_120_percent,21,1.3086502341378068,359.8799999999999,7557.479999999998
Overpayment,PRV059,27447,VA,2024-03,Surgery,above_120_percent,26,1.2228364205103044,290.6500000000001,7556.900000000002
Overpayment,PRV057,27447,MD,2025-03,Surgery,above_120_percent,23,1.281349835124834,328.49,7555.27
Overpayment,PRV020,27447,NC,2025-05,Surgery,above_120_percent,18,1.3376930591550207,418.2700000000002,7528.860000000004
Overpayment,PRV051,27447,VA,2024-12,Surgery,above_120_percent,24,1.237981536964093,312.96000000000004,7511.040000000001
Overpayment,PRV002,27447,NC,2025-11,Surgery,above_120_percent,19,1.2999939166273782,394.51,7495.69
Overpayment,PRV007,99214,FL,2025-01,Professional,above_120_percent,110,1.5526465566306205,67.97000000000001,7476.700000000002
Overpayment,PRV006,27447,VA,2025-01,Surgery,above_120_percent,16,1.3771001364432713,467.08000000000015,7473.2800000000025
Overpayment,PRV021,27447,FL,2025-08,Surgery,above_120_percent,15,1.3787203625690083,498.03999999999996,7470.599999999999
Overpayment,PRV017,27447,VA,2024-05,Surgery,above_120_percent,14,1.4565429938763959,532.3199999999999,7452.48
Overpayment,PRV041,27447,NC,2024-06,Surgery,above_120_percent,21,1.2858769104076344,354.09000000000015,7435.890000000003
Overpayment,PRV008,27447,PA,2024-11,Surgery,above_120_percent,16,1.3559402600588812,464.26,7428.16
Overpayment,PRV018,27447,VA,2024-11,Surgery,above_120_percent,19,1.294767920382382,390.3700000000001,7417.0300000000025
Overpayment,PRV046,27447,NC,2024-12,Surgery,above_120_percent,18,1.315375061334642,411.35000000000014,7404.300000000003
Overpayment,PRV016,27447,PA,2025-03,Surgery,above_120_percent,20,1.3172181341017855,369.8699999999999,7397.399999999998
Overpayment,PRV053,27447,NY,2025-05,Surgery,above_120_percent,16,1.3513223731236597,462.01,7392.16
Overpayment,PRV035,27447,FL,2025-05,Surgery,above_120_percent,19,1.2982090284592738,388.96000000000004,7390.240000000001
Overpayment,PRV020,27447,NC,2025-08,Surgery,above_120_percent,18,1.3509828272879105,409.78999999999996,7376.219999999999
Overpayment,PRV017,99214,VA,2024-12,Professional,above_120_percent,116,1.4494302498407532,63.5,7366.0
Overpayment,PRV060,27447,MD,2025-05,Surgery,above_120_percent,20,1.2969215491559087,367.7700000000002,7355.400000000004
Overpayment,PRV008,27447,PA,2024-09,Surgery,above_120_percent,27,1.2060514349155171,270.97,7316.1900000000005
Overpayment,PRV008,27447,PA,2024-12,Surgery,above_120_percent,18,1.3279078967552338,406.1500000000001,7310.700000000002
Overpayment,PRV043,99214,NC,2024-02,Professional,above_120_percent,84,1.6591564254286149,86.89000000000001,7298.760000000001
Overpayment,PRV051,27447,VA,2024-05,Surgery,above_120_percent,21,1.2802011932731048,347.0600000000002,7288.260000000004
Overpayment,PRV046,27447,NC,2024-04,Surgery,above_120_percent,20,1.3122609307192232,364.0899999999999,7281.799999999998
Overpayment,PRV033,27447,FL,2025-11,Surgery,above_120_percent,23,1.2553991974875063,316.34000000000015,7275.820000000003
Overpayment,PRV020,27447,NC,2024-06,Surgery,above_120_percent,21,1.2967153440966126,346.43000000000006,7275.030000000002
Overpayment,PRV054,27447,PA,2025-04,Surgery,above_120_percent,21,1.2653949950932288,346.1600000000001,7269.3600000000015
Overpayment,PRV054,27447,PA,2025-03,Surgery,above_120_percent,21,1.278990158322636,345.5600000000002,7256.760000000004
Overpayment,PRV006,99214,VA,2025-03,Professional,above_120_percent,110,1.5363850719570697,65.97000000000001,7256.700000000002
Overpayment,PRV059,27447,VA,2024-12,Surgery,above_120_percent,27,1.2043556947971956,268.74,7255.9800000000005
Overpayment,PRV007,27447,FL,2024-02,Surgery,above_120_percent,20,1.2928040303243153,362.6700000000001,7253.4000000000015
Overpayment,PRV041,27447,NC,2025-01,Surgery,above_120_percent,22,1.2659836429546023,329.45000000000005,7247.9000000000015
Overpayment,PRV008,27447,PA,2024-05,Surgery,above_120_percent,18,1.305712286891853,402.03,7236.539999999999
Overpayment,PRV054,27447,PA,2025-07,Surgery,above_120_percent,23,1.2693442426113655,314.04999999999995,7223.149999999999
Overpayment,PRV028,27447,VA,2025-03,Surgery,above_120_percent,22,1.2810500620958418,328.1400000000001,7219.080000000002
Overpayment,PRV016,27447,PA,2025-08,Surgery,above_120_percent,20,1.2744057305370098,360.8600000000001,7217.200000000003
Overpayment,PRV043,99214,NC,2024-07,Professional,above_120_percent,90,1.6012748406449195,80.18,7216.200000000001
Overpayment,PRV007,27447,FL,2024-09,Surgery,above_120_percent,23,1.2680227827502035,312.93000000000006,7197.390000000001
Overpayment,PRV041,27447,NC,2025-06,Surgery,above_120_percent,24,1.226099235084911,299.43000000000006,7186.3200000000015
Overpayment,PRV044,99214,MD,2025-04,Professional,above_120_percent,92,1.5925504475800336,78.11000000000001,7186.120000000001
Overpayment,PRV004,99213,FL,2025-09,Professional,above_120_percent,132,1.5582444626743233,54.44000000000001,7186.080000000002
Overpayment,PRV018,27447,VA,2025-10,Surgery,above_120_percent,18,1.3028911228385018,398.32000000000016,7169.760000000003
Overpayment,PRV031,27447,PA,2025-06,Surgery,above_120_percent,18,1.3404650764421224,397.51,7155.18
Overpayment,PRV031,27447,PA,2024-02,Surgery,above_120_percent,22,1.2617530941942985,324.21000000000004,7132.620000000001
Overpayment,PRV043,99214,NC,2024-03,Professional,above_120_percent,92,1.5524570287426003,77.45999999999998,7126.319999999998
Overpayment,PRV057,27447,MD,2025-11,Surgery,above_120_percent,23,1.2654590987838557,309.52,7118.959999999999
Overpayment,PRV017,27447,VA,2025-03,Surgery,above_120_percent,15,1.3820815268728657,473.25,7098.75
Overpayment,PRV018,27447,VA,2024-04,Surgery,above_120_percent,19,1.3197807374416515,373.3600000000001,7093.840000000002
Overpayment,PRV051,27447,VA,2024-01,Surgery,above_120_percent,20,1.3037702190432083,354.19000000000005,7083.800000000001
Overpayment,PRV002,99214,NC,2025-12,Professional,above_120_percent,110,1.4880898194507663,64.34,7077.400000000001
Overpayment,PRV017,45378,VA,2025-04,Outpatient,above_120_percent,22,1.81036828051791,321.69999999999993,7077.399999999999
Overpayment,PRV053,27447,NY,2024-06,Surgery,above_120_percent,17,1.356541475739797,416.28,7076.759999999999
Overpayment,PRV043,27447,NC,2024-04,Surgery,above_120_percent,14,1.4333436251050617,505.27,7073.78
Overpayment,PRV021,27447,FL,2025-07,Surgery,above_120_percent,18,1.2967085243104062,392.94000000000005,7072.920000000001
Overpayment,PRV008,27447,PA,2025-07,Surgery,above_120_percent,25,1.242619942023019,282.8899999999999,7072.249999999996
Overpayment,PRV044,27447,MD,2025-04,Surgery,above_120_percent,15,1.3805636964016117,471.3700000000001,7070.550000000002
Overpayment,PRV043,99214,NC,2025-01,Professional,above_120_percent,110,1.4539599405478096,64.14000000000001,7055.4000000000015
Overpayment,PRV005,27447,PA,2024-03,Surgery,above_120_percent,20,1.2844640362987545,352.34000000000015,7046.800000000003
Overpayment,PRV058,27447,MD,2025-11,Surgery,above_120_percent,18,1.3354259935847956,391.0999999999999,7039.799999999998
Overpayment,PRV051,27447,VA,2025-07,Surgery,above_120_percent,12,1.5031046844714318,586.6099999999999,7039.319999999999
Overpayment,PRV033,27447,FL,2024-08,Surgery,above_120_percent,19,1.297914597815293,369.0,7011.0
Overpayment,PRV028,27447,VA,2025-12,Surgery,above_120_percent,19,1.2805727495323407,368.97,7010.43
Overpayment,PRV007,27447,FL,2024-08,Surgery,above_120_percent,18,1.3144088938406764,389.43000000000006,7009.740000000002
Overpayment,PRV007,27447,FL,2025-01,Surgery,above_120_percent,26,1.2169286538942847,268.69000000000005,6985.940000000001
Overpayment,PRV034,27447,PA,2024-04,Surgery,above_120_percent,23,1.2448874141174382,303.32000000000016,6976.360000000004
Overpayment,PRV059,27447,VA,2025-02,Surgery,above_120_percent,18,1.2943439843048987,387.08000000000015,6967.440000000002
Overpayment,PRV008,27447,PA,2025-12,Surgery,above_120_percent,19,1.2808053238469088,366.26,6958.94
Overpayment,PRV006,27447,VA,2025-06,Surgery,above_120_percent,19,1.3140791437245922,366.21000000000004,6957.990000000001
Overpayment,PRV031,27447,PA,2024-07,Surgery,above_120_percent,23,1.24340187791153,301.48,6934.040000000001
Overpayment,PRV018,99214,VA,2025-04,Professional,above_120_percent,110,1.476255499924139,62.78,6905.8
Overpayment,PRV043,99214,NC,2025-10,Professional,above_120_percent,92,1.6099682901048866,75.02,6901.839999999999
Overpayment,PRV051,27447,VA,2025-03,Surgery,above_120_percent,21,1.2647160930397785,327.8800000000001,6885.480000000002
Overpayment,PRV051,27447,VA,2025-03,Surgery,above_120_percent,26,1.213473167502281,264.4100000000001,6874.660000000002
Overpayment,PRV008,27447,PA,2025-07,Surgery,above_120_percent,12,1.4912605705072128,572.8,6873.599999999999
Overpayment,PRV057,27447,MD,2024-01,Surgery,above_120_percent,23,1.2412704563987051,298.84000000000015,6873.320000000003
Overpayment,PRV018,27447,VA,2025-09,Surgery,above_120_percent,14,1.4200933578861719,490.48,6866.72
Overpayment,PRV005,27447,PA,2025-02,Surgery,above_120_percent,24,1.2187883341511287,285.3700000000001,6848.880000000003
Overpayment,PRV031,27447,PA,2025-12,Surgery,above_120_percent,19,1.2739570818061534,360.27,6845.129999999999
